qid,docno,label,iteration
q012325769805505,doc012305205865,1,0
q012325769805505,doc012304102546,0,0
q012325769805509,doc012311313493,0,0
q012325769805509,doc012302114024,0,0
q012325769805509,doc012300710569,0,0
q012325769805509,doc012311314087,0,0
q012325769805509,doc012307102152,0,0
q012325769805509,doc012309103158,2,0
q012325769805509,doc012302714914,0,0
q012325769805509,doc012311608745,1,0
q012325769805509,doc012302106411,0,0
q012325769805509,doc012305205347,1,0
q012325769805509,doc012300401651,1,0
q012325769805509,doc012312300882,0,0
q012325769805509,doc012312006545,0,0
q012325769805509,doc012302309180,1,0
q012325769805509,doc012303014682,0,0
q012325769805509,doc012304102048,0,0
q012325769805509,doc012312005798,0,0
q012325769805509,doc012306405220,0,0
q012325769805509,doc012307704248,0,0
q012325769805509,doc012302106472,0,0
q012325769805509,doc012301103707,1,0
q012325769805509,doc012306601294,0,0
q012325769805509,doc012311313469,1,0
q012325769805509,doc012311608292,0,0
q012325769805509,doc012311713662,0,0
q012325769805509,doc012305204672,0,0
q012325769805509,doc012304210871,0,0
q012325769805509,doc012311108330,0,0
q012325769805513,doc012300218491,1,0
q012325769805513,doc012300910213,0,0
q012325769805513,doc012309506151,2,0
q012325769805513,doc012304102474,0,0
q012325769805513,doc012309506116,0,0
q012325769805513,doc012311313687,0,0
q012325769805513,doc012305715486,0,0
q012325769805513,doc012312006584,0,0
q012325769805513,doc012301103707,0,0
q012325769805513,doc012306405366,0,0
q012325769805513,doc012302714958,2,0
q012325769805513,doc012302114086,0,0
q012325769805513,doc012305205347,0,0
q012325769805513,doc012303101204,1,0
q012325769805513,doc012304210871,0,0
q012325769805513,doc012310509310,2,0
q012325769805513,doc012302309099,0,0
q012325769805513,doc012312300803,0,0
q012325769805513,doc012300218571,0,0
q012325769805513,doc012307101863,1,0
q012325769805513,doc012304406327,0,0
q012325769805521,doc012310401534,1,0
q012325769805521,doc012307102152,0,0
q012325769805521,doc012309210820,1,0
q012325769805521,doc012306406969,1,0
q012325769805521,doc012300401204,2,0
q012325769805521,doc012305714861,2,0
q012325769805521,doc012312210417,2,0
q012325769805521,doc012311802085,1,0
q012325769805521,doc012306601195,0,0
q012325769805532,doc012311802179,0,0
q012325769805532,doc012303612100,1,0
q012325769805532,doc012302309707,0,0
q012325769805532,doc012302309695,2,0
q012325769805532,doc012301118481,0,0
q012325769805532,doc012304816548,2,0
q012325769805532,doc012301103060,0,0
q012325769805532,doc012302715159,0,0
q012325769805532,doc012300503335,1,0
q012325769805532,doc012303908188,0,0
q012325769805532,doc012304406501,0,0
q012325769805532,doc012309014097,1,0
q012325769805532,doc012303101278,0,0
q012325769805532,doc012311713942,0,0
q012325769805532,doc012304200436,2,0
q012325769805532,doc012305204645,1,0
q012325769805532,doc012302414608,0,0
q012325769805532,doc012304210661,0,0
q012325769805594,doc012300401722,0,0
q012325769805594,doc012305003123,1,0
q012325769805594,doc012312405260,0,0
q012325769805594,doc012310401743,0,0
q012325769805594,doc012308900354,0,0
q012325769805594,doc012308214170,1,0
q012325769805594,doc012300603165,0,0
q012325769805594,doc012308213607,0,0
q012325769805594,doc012309013466,0,0
q012325769805594,doc012311802261,0,0
q012325769805594,doc012312210072,0,0
q012325769805594,doc012301119068,0,0
q012325769805594,doc012300910684,1,0
q012325769805594,doc012309211149,0,0
q012325769805594,doc012307102604,0,0
q012325769805594,doc012300603590,1,0
q012325769805594,doc012305002900,0,0
q012325769805594,doc012307814123,0,0
q012325769805594,doc012307806383,0,0
q012325769805594,doc012303114836,1,0
q012325769805594,doc012300909950,2,0
q012325769805594,doc012309507627,0,0
q012325769805594,doc012301310245,0,0
q012325769805594,doc012312300346,0,0
q012325769805594,doc012303101480,0,0
q012325769805594,doc012311313303,0,0
q012325769805594,doc012309211268,0,0
q012325769805594,doc012306407284,0,0
q012325769805594,doc012310401643,0,0
q012325769805594,doc012302414739,0,0
q012325769805594,doc012300603907,0,0
q012325769805793,doc012311714049,1,0
q012325769805793,doc012304817023,1,0
q012325769805793,doc012300603740,2,0
q012325769805793,doc012304313806,1,0
q012325769805793,doc012303513402,1,0
q012325769805793,doc012307814236,0,0
q012325769805793,doc012310506975,0,0
q012325769805793,doc012303101455,1,0
q012325769805806,doc012302309233,0,0
q012325769805806,doc012304313291,0,0
q012325769805806,doc012312601981,0,0
q012325769805806,doc012300218771,2,0
q012325769805806,doc012302309846,0,0
q012325769805806,doc012303612247,0,0
q012325769805806,doc012309506264,0,0
q012325769805806,doc012302106414,0,0
q012325769805806,doc012306601223,1,0
q012325769805806,doc012311909297,0,0
q012325769805806,doc012306600591,0,0
q012325769805806,doc012308900930,0,0
q012325769805806,doc012305003274,0,0
q012325769805806,doc012304200543,1,0
q012325769805806,doc012307703821,2,0
q012325769805806,doc012310413055,0,0
q012325769805806,doc012311908702,0,0
q012325769805806,doc012308213582,0,0
q012325769805806,doc012311313986,0,0
q012325769805806,doc012312701811,0,0
q012325769805806,doc012306604115,2,0
q012325769805806,doc012304200573,1,0
q012325769805806,doc012307704142,0,0
q012325769805806,doc012309103036,2,0
q012325769805806,doc012312005846,0,0
q012325769805806,doc012301119197,0,0
q012325769805806,doc012311909263,0,0
q012325769805806,doc012310509009,0,0
q012325769805806,doc012303014613,1,0
q012325769805806,doc012300401504,0,0
q012325769805806,doc012310508611,0,0
q012325769805806,doc012312300450,0,0
q012325769805806,doc012308214214,0,0
q012325769805806,doc012302005258,1,0
q012325769805887,doc012310413697,0,0
q012325769805887,doc012310413541,1,0
q012325769805887,doc012306404712,2,0
q012325769805887,doc012304816773,1,0
q012325769805887,doc012302414156,1,0
q012325769805887,doc012304313604,0,0
q012325769805887,doc012308900090,0,0
q012325769805887,doc012302714541,1,0
q012325769805887,doc012311305853,1,0
q012325769805887,doc012310413625,1,0
q012325769805901,doc012301103235,1,0
q012325769805901,doc012312300807,1,0
q012325769805901,doc012303512720,2,0
q012325769805901,doc012304304669,0,0
q012325769805901,doc012308602464,0,0
q012325769805901,doc012311208873,1,0
q012325769805901,doc012310508699,0,0
q012325769805901,doc012306601353,0,0
q012325769805901,doc012305002746,0,0
q012325769805901,doc012311313335,0,0
q012325769805901,doc012311608791,0,0
q012325769805901,doc012309508349,0,0
q012325769805901,doc012312210749,0,0
q012325769805901,doc012310509682,0,0
q012325769805901,doc012308601985,0,0
q012325769805901,doc012306600754,1,0
q012325769805901,doc012300710055,2,0
q012325769805901,doc012307102059,0,0
q012325769805901,doc012312300740,0,0
q012325769805922,doc012310413356,0,0
q012325769805922,doc012311608761,0,0
q012325769805922,doc012309103118,0,0
q012325769805922,doc012302715308,0,0
q012325769805922,doc012312210357,0,0
q012325769805922,doc012306406950,0,0
q012325769805922,doc012311608844,2,0
q012325769805922,doc012305205175,1,0
q012325769805922,doc012305204906,0,0
q012325769805922,doc012300910712,1,0
q012325769805922,doc012301103841,1,0
q012325769805922,doc012312006669,0,0
q012325769805922,doc012309013953,0,0
q012325769805922,doc012312602307,1,0
q012325769805922,doc012309211056,0,0
q012325769805922,doc012311714095,1,0
q012325769805922,doc012307813731,0,0
q012325769805922,doc012308601535,0,0
q012325769805922,doc012302105855,0,0
q012325769805922,doc012309013358,0,0
q012325769805941,doc012304406295,2,0
q012325769805941,doc012312005857,1,0
q012325769805941,doc012310507074,1,0
q012325769805941,doc012303908273,1,0
q012325769805941,doc012305915256,0,0
q012325769805941,doc012304102546,0,0
q012325769805941,doc012301103688,1,0
q012325769805941,doc012308900093,1,0
q012325769805941,doc012302106503,0,0
q012334359738473,doc012311305627,2,0
q012334359738473,doc012300401460,0,0
q012334359738473,doc012312701255,1,0
q012334359738473,doc012305206088,0,0
q012334359738473,doc012302414024,2,0
q012334359738473,doc012308214093,1,0
q012334359738473,doc012300503118,0,0
q012334359738473,doc012309211155,1,0
q012334359738473,doc012311313959,0,0
q012334359738473,doc012300401947,0,0
q012334359738473,doc012311305577,0,0
q012334359738473,doc012303101774,0,0
q012334359738473,doc012312300636,1,0
q012334359738473,doc012302414497,0,0
q012334359738534,doc012302114006,0,0
q012334359738534,doc012306600810,0,0
q012334359738534,doc012306601357,0,0
q012334359738534,doc012300218130,0,0
q012334359738534,doc012300603924,0,0
q012334359738534,doc012311608112,0,0
q012334359738534,doc012306600943,0,0
q012334359738534,doc012312701427,0,0
q012334359738534,doc012305002790,0,0
q012334359738534,doc012303014304,2,0
q012334359738534,doc012306601341,0,0
q012334359738534,doc012311208302,0,0
q012334359738534,doc012301310440,1,0
q012334359738534,doc012303908342,1,0
q012334359738534,doc012312602338,1,0
q012334359738534,doc012311713899,0,0
q012334359738534,doc012308602225,1,0
q012334359738534,doc012304211310,0,0
q012334359738534,doc012311108646,0,0
q012334359738534,doc012304406271,1,0
q012334359738534,doc012311313610,1,0
q012334359738534,doc012302114164,0,0
q012334359738534,doc012305003053,0,0
q012334359738534,doc012300218716,0,0
q012334359738534,doc012311908807,0,0
q012334359738534,doc012303114715,0,0
q012334359738534,doc012306406637,0,0
q012334359738534,doc012302005487,0,0
q012334359738597,doc012303014832,0,0
q012334359738597,doc012307814287,1,0
q012334359738597,doc012305914810,0,0
q012334359738597,doc012304211278,2,0
q012334359738597,doc012301118463,0,0
q012334359738597,doc012303706683,0,0
q012334359738597,doc012300401470,2,0
q012334359738597,doc012311108154,1,0
q012334359738597,doc012311208290,1,0
q012334359738597,doc012309014065,1,0
q012334359738597,doc012300401830,0,0
q012334359738597,doc012300218666,0,0
q012334359738597,doc012312300151,0,0
q012334359738733,doc012312700990,1,0
q012334359738733,doc012300401128,1,0
q012334359738733,doc012310401176,1,0
q012334359738733,doc012312601743,1,0
q012334359738733,doc012312006105,0,0
q012334359738733,doc012305714877,0,0
q012334359738733,doc012305205511,2,0
q012334359738733,doc012305915436,0,0
q012334359738733,doc012303014480,0,0
q012334359738733,doc012309508292,1,0
q012334359738733,doc012309211286,2,0
q012334359738733,doc012305003495,0,0
q012334359738733,doc012301310035,0,0
q012334359739042,doc012311108305,1,0
q012334359739042,doc012302309338,1,0
q012334359739042,doc012309211300,2,0
q012334359739042,doc012300503615,1,0
q012334359739042,doc012301103911,2,0
q012334359739042,doc012300603298,2,0
q012334359739164,doc012312602386,0,0
q012334359739164,doc012300401766,0,0
q012334359739164,doc012303707027,1,0
q012334359739164,doc012311714387,0,0
q012334359739164,doc012303014420,0,0
q012334359739164,doc012312210178,1,0
q012334359739164,doc012311108501,1,0
q012334359739164,doc012310508392,0,0
q012334359739164,doc012306604256,0,0
q012334359739164,doc012301118925,2,0
q012334359739164,doc012303908395,0,0
q012334359739164,doc012310507318,0,0
q012334359739164,doc012301119163,0,0
q012334359739164,doc012305002801,0,0
q012334359739164,doc012307102232,0,0
q012334359739164,doc012308601613,2,0
q012334359739164,doc012305714646,0,0
q012334359739164,doc012312006050,2,0
q012334359739172,doc012305205574,2,0
q012334359739172,doc012300910213,1,0
q012334359739172,doc012308213623,0,0
q012334359739172,doc012305915518,2,0
q012334359739172,doc012305003223,2,0
q012334359739172,doc012301103707,1,0
q012334359739172,doc012301309659,0,0
q012334359739172,doc012304210469,0,0
q012334359739172,doc012303707595,2,0
q012334359739172,doc012302105897,1,0
q012334359739172,doc012300603581,2,0
q012334359739172,doc012300503754,1,0
q012334359739172,doc012302413870,2,0
q012334359739172,doc012311108783,2,0
q012334359739172,doc012301118968,2,0
q012334359739172,doc012310507339,2,0
q012334359739172,doc012303101475,0,0
q012334359739172,doc012305205576,0,0
q012334359739172,doc012311108206,1,0
q012334359739172,doc012309211410,2,0
q012334359739172,doc012312006545,0,0
q012334359739172,doc012302005154,0,0
q012334359739172,doc012302309780,2,0
q012334359739172,doc012312300882,0,0
q012334359739172,doc012304406010,2,0
q012334359739173,doc012306600824,1,0
q012334359739173,doc012311107909,0,0
q012334359739173,doc012307102023,2,0
q012334359739173,doc012305205797,2,0
q012334359739173,doc012306405220,0,0
q012334359739173,doc012312005786,0,0
q012334359739173,doc012311608745,2,0
q012334359739173,doc012312005798,1,0
q012334359739173,doc012302714407,2,0
q012334359739173,doc012303014563,0,0
q012334359739173,doc012305204518,1,0
q012334359739173,doc012300218421,0,0
q012334359739173,doc012306604241,0,0
q012334359739173,doc012310413275,2,0
q012334359739173,doc012303908493,2,0
q012334359739185,doc012311608388,1,0
q012334359739185,doc012306604448,0,0
q012334359739185,doc012309103137,1,0
q012334359739185,doc012300401660,1,0
q012334359739185,doc012310401879,2,0
q012334359739185,doc012310508016,1,0
q012334359739185,doc012311609010,0,0
q012334359739185,doc012300401002,1,0
q012334359739185,doc012304313950,2,0
q012334359739185,doc012310413700,0,0
q012334359739185,doc012303115075,0,0
q012334359739185,doc012303612080,1,0
q012334359739185,doc012311802679,1,0
q012334359739185,doc012311802307,0,0
q012334359739185,doc012311714052,1,0
q012334359739185,doc012305204487,0,0
q012334359739185,doc012312300209,0,0
q012334359739190,doc012311208134,2,0
q012334359739190,doc012307101863,0,0
q012334359739190,doc012302106768,2,0
q012334359739190,doc012301103707,1,0
q012334359739190,doc012311313687,1,0
q012334359739190,doc012300910213,2,0
q012334359739190,doc012305715521,1,0
q012334359739190,doc012309506116,1,0
q012334359739190,doc012304816744,2,0
q012334359739190,doc012305715486,0,0
q012334359739191,doc012309506198,0,0
q012334359739191,doc012303908493,1,0
q012334359739191,doc012308601863,0,0
q012334359739191,doc012309102840,1,0
q012334359739191,doc012310401514,1,0
q012334359739191,doc012312005798,1,0
q012334359739191,doc012304101762,2,0
q012334359739191,doc012305205769,1,0
q012334359739191,doc012302114356,0,0
q012334359739191,doc012303114839,2,0
q012334359739191,doc012300218421,0,0
q012334359739191,doc012303014682,1,0
q012334359739191,doc012303014621,1,0
q012334359739201,doc012309505672,0,0
q012334359739201,doc012300710218,0,0
q012334359739201,doc012304304184,0,0
q012334359739201,doc012304303974,2,0
q012334359739201,doc012302105897,0,0
q012334359739201,doc012311909119,1,0
q012334359739201,doc012308900763,0,0
q012334359739201,doc012312404853,0,0
q012334359739201,doc012310507339,2,0
q012334359739201,doc012306601294,1,0
q012334359739201,doc012304816744,0,0
q012334359739201,doc012311608745,2,0
q012334359739201,doc012305205472,0,0
q012334359739201,doc012302414158,1,0
q012334359739201,doc012310413141,1,0
q012334359739201,doc012304314061,2,0
q012334359739201,doc012305204672,1,0
q012334359739201,doc012309507944,2,0
q012334359739201,doc012310506942,2,0
q012334359739201,doc012301309659,0,0
q012334359739201,doc012312701050,1,0
q012334359739279,doc012310401369,0,0
q012334359739279,doc012312005805,2,0
q012334359739279,doc012307102592,1,0
q012334359739279,doc012311314087,1,0
q012334359739279,doc012300401806,1,0
q012334359739279,doc012305204672,0,0
q012334359739279,doc012305003521,0,0
q012334359739279,doc012311714344,1,0
q012334359739279,doc012309507552,1,0
q012334359739279,doc012306406515,2,0
q012334359739279,doc012309211040,1,0
q012334359739279,doc012311608452,2,0
q012334359739306,doc012302114721,1,0
q012334359739306,doc012306604879,0,0
q012334359739306,doc012307704507,0,0
q012334359739306,doc012309211537,2,0
q012334359739306,doc012303612654,0,0
q012334359739306,doc012301103855,0,0
q012334359739306,doc012304304334,1,0
q012334359739306,doc012301310121,0,0
q012334359739306,doc012301103202,1,0
q012334359739306,doc012312405636,2,0
q012334359739306,doc012312602062,1,0
q012334359739306,doc012307814161,0,0
q012334359739306,doc012303707366,0,0
q012334359739306,doc012310400983,1,0
q012334359739306,doc012306404618,1,0
q012334359739353,doc012303014500,0,0
q012334359739353,doc012309506430,1,0
q012334359739353,doc012308214186,2,0
q012334359739353,doc012300503628,1,0
q012334359739353,doc012304817378,0,0
q012334359739353,doc012303706764,0,0
q012334359739353,doc012303014607,1,0
q012334359739353,doc012308900849,2,0
q012334359739353,doc012306405459,1,0
q012334359739353,doc012306600917,0,0
q012334359739354,doc012300218861,1,0
q012334359739354,doc012303014500,0,0
q012334359739354,doc012306405459,1,0
q012334359739354,doc012309014013,0,0
q012334359739354,doc012309506430,0,0
q012334359739354,doc012304817378,1,0
q012334359739354,doc012311208386,2,0
q012334359739354,doc012303014607,0,0
q012334359739354,doc012306404753,1,0
q012334359739354,doc012308900849,1,0
q012334359739354,doc012300503628,0,0
q012334359739354,doc012311802496,1,0
q012334359739511,doc012308213913,1,0
q012334359739511,doc012304313405,0,0
q012334359739511,doc012304816953,0,0
q012334359739511,doc012302414619,1,0
q012334359739511,doc012303101297,0,0
q012334359739511,doc012304200165,1,0
q012334359739511,doc012307806954,1,0
q012334359739511,doc012307805986,0,0
q012334359739511,doc012305914959,2,0
q012334359739511,doc012305715257,0,0
q012334359739511,doc012307703531,1,0
q012334359739511,doc012306404657,1,0
q012334359739531,doc012303115158,1,0
q012334359739531,doc012305002685,2,0
q012334359739531,doc012304211163,0,0
q012334359739531,doc012304915811,1,0
q012334359739531,doc012303014418,1,0
q012334359739531,doc012303115359,1,0
q012334359739531,doc012303908263,0,0
q012334359739531,doc012309013797,1,0
q012334359739531,doc012307814141,0,0
q012334359739531,doc012304313679,0,0
q012334359739531,doc012306600887,0,0
q012334359739531,doc012303101641,0,0
q012334359739612,doc012309507821,0,0
q012334359739612,doc012301118586,0,0
q012334359739612,doc012305915345,0,0
q012334359739612,doc012312210734,0,0
q012334359739612,doc012303907986,0,0
q012334359739612,doc012304406185,0,0
q012334359739612,doc012302114043,0,0
q012334359739612,doc012303014453,0,0
q012334359739612,doc012309506365,0,0
q012334359739612,doc012303908136,0,0
q012334359739612,doc012307806409,1,0
q012334359739612,doc012305715255,0,0
q012334359739612,doc012310401303,0,0
q012334359739612,doc012311107938,0,0
q012334359739612,doc012306405413,0,0
q012334359739612,doc012312405339,0,0
q012334359739612,doc012305915143,0,0
q012334359739612,doc012303101446,0,0
q012334359739612,doc012311802709,0,0
q012334359739612,doc012307814260,0,0
q012334359739612,doc012304303841,0,0
q012334359739612,doc012302714399,2,0
q012334359739612,doc012312405606,1,0
q012334359739612,doc012312701799,1,0
q012334359739612,doc012303513255,1,0
q012334359739612,doc012305205678,1,0
q012334359739612,doc012308602026,0,0
q012334359739612,doc012312006709,0,0
q012334359739612,doc012302309387,0,0
q012334359739612,doc012311608522,0,0
q012334359739612,doc012303907995,0,0
q012334359739612,doc012304314101,0,0
q012334359739765,doc012303014166,1,0
q012334359739765,doc012304314135,1,0
q012334359739765,doc012305715377,0,0
q012334359739765,doc012303101299,0,0
q012334359739765,doc012312006590,0,0
q012334359739765,doc012305205041,0,0
q012334359739765,doc012305801831,2,0
q012334359739765,doc012303014133,1,0
q012334359739765,doc012303908266,0,0
q012334359739765,doc012309211559,0,0
q012334359739765,doc012307102196,1,0
q012334359739765,doc012308213781,0,0
q012334359739765,doc012311909597,1,0
q012334359739765,doc012305204636,0,0
q012334359739811,doc012305715299,1,0
q012334359739811,doc012310413437,1,0
q012334359739811,doc012301103585,1,0
q012334359739811,doc012302114282,1,0
q012334359739811,doc012308602241,1,0
q012334359739811,doc012311208422,0,0
q012334359739811,doc012306406560,0,0
q012334359739811,doc012312006628,0,0
q012334359739811,doc012304405937,0,0
q012334359739811,doc012304313594,1,0
q012334359739811,doc012312210271,0,0
q012334359739811,doc012309102778,0,0
q012334359739811,doc012306405076,0,0
q012334359739811,doc012310508285,0,0
q012334359739811,doc012301310012,0,0
q012334359739811,doc012306600744,0,0
q012334359739811,doc012310413404,0,0
q012334359739917,doc012300910696,2,0
q012334359739917,doc012303612361,1,0
q012334359739917,doc012302414000,1,0
q012334359739917,doc012309103162,1,0
q012334359739917,doc012312210260,0,0
q012334359739917,doc012309505912,1,0
q012334359739917,doc012301118941,0,0
q012334359739917,doc012302106148,0,0
q012334359739917,doc012300603035,0,0
q012334359739917,doc012312210744,0,0
q012334359739917,doc012311108018,0,0
q012334359739917,doc012303114876,0,0
q012334359739917,doc012309210858,1,0
q012334359739917,doc012312300143,0,0
q012334359739951,doc012305003392,2,0
q012334359739951,doc012301103164,2,0
q012334359739951,doc012312210475,0,0
q012334359739951,doc012305204855,2,0
q012334359739951,doc012303014496,2,0
q012334359739951,doc012311714387,0,0
q012334359739951,doc012311908757,1,0
q012334359739951,doc012312404787,2,0
q012334359740048,doc012307704241,0,0
q012334359740048,doc012309211294,0,0
q012334359740048,doc012307704139,0,0
q012334359740048,doc012302114357,2,0
q012334359740048,doc012305204606,1,0
q012334359740048,doc012304304773,1,0
q012334359740048,doc012306600660,1,0
q012334359740048,doc012300401980,1,0
q012334359740048,doc012304101888,0,0
q012334359740048,doc012311714365,1,0
q012334359740048,doc012306600640,0,0
q012334359740054,doc012310507140,1,0
q012334359740054,doc012301119238,2,0
q012334359740054,doc012312601927,1,0
q012334359740054,doc012302004792,0,0
q012334359740054,doc012312300715,1,0
q012334359740054,doc012309211341,2,0
q012334359740054,doc012308602005,0,0
q012334359740054,doc012307102005,2,0
q012334359740055,doc012300218421,2,0
q012334359740055,doc012301310486,0,0
q012334359740055,doc012304210871,0,0
q012334359740055,doc012302004754,0,0
q012334359740055,doc012311108330,0,0
q012334359740055,doc012311608745,2,0
q012334359740055,doc012311314087,0,0
q012334359740055,doc012307102152,0,0
q012334359740055,doc012305204672,1,0
q012334359740055,doc012309103158,2,0
q012334359740055,doc012302309180,0,0
q012334359740055,doc012306601294,0,0
q012334359740055,doc012307704248,1,0
q012334359740055,doc012304210469,2,0
q012334359740068,doc012311608745,2,0
q012334359740068,doc012306601294,1,0
q012334359740068,doc012308900763,0,0
q012334359740068,doc012305204672,1,0
q012334359740068,doc012301309659,1,0
q012334359740068,doc012302414158,1,0
q012334359740068,doc012312602198,2,0
q012334359740078,doc012304211082,1,0
q012334359740078,doc012312701190,0,0
q012334359740078,doc012300503633,0,0
q012334359740078,doc012303612472,2,0
q012334359740078,doc012311802637,0,0
q012334359740078,doc012304102546,0,0
q012334359740078,doc012301102944,0,0
q012334359740078,doc012304200103,0,0
q012334359740078,doc012311802492,1,0
q012334359740078,doc012300401396,2,0
q012334359740078,doc012312601628,1,0
q012334359740078,doc012300910189,0,0
q012334359740078,doc012304303883,0,0
q012334359740078,doc012304101774,0,0
q012334359740078,doc012309508383,0,0
q012334359740078,doc012312601421,0,0
q012334359740078,doc012303114943,0,0
q012334359740078,doc012300602963,0,0
q012334359740078,doc012304200287,0,0
q012334359740078,doc012307102248,0,0
q012334359740078,doc012305003028,0,0
q012334359740078,doc012306406537,0,0
q012334359740078,doc012303907961,0,0
q012334359740078,doc012305205775,0,0
q012334359740078,doc012310401213,0,0
q012334359740078,doc012305204473,0,0
q012334359740078,doc012312601420,0,0
q012334359740078,doc012304313268,0,0
q012334359740078,doc012306406605,0,0
q012334359740078,doc012308900093,0,0
q012334359740078,doc012311608974,0,0
q012334359740078,doc012309508099,0,0
q012334359740078,doc012311714166,0,0
q012334359740078,doc012303014445,0,0
q012334359740078,doc012308214128,0,0
q012334359740078,doc012300710318,2,0
q012334359740078,doc012303908582,2,0
q012334359740078,doc012302414148,1,0
q012334359740078,doc012312006720,0,0
q012334359740078,doc012309103293,2,0
q012334359740078,doc012308601484,0,0
q012334359740078,doc012311208104,0,0
q012334359740078,doc012303014610,1,0
q012334359740078,doc012304303902,0,0
q012334359740078,doc012312700915,1,0
q012334359740078,doc012305714876,0,0
q012334359740078,doc012311909088,1,0
q012334359740079,doc012303115591,1,0
q012334359740079,doc012304210915,1,0
q012334359740079,doc012311909439,2,0
q012334359740079,doc012304200178,1,0
q012334359740079,doc012311713819,1,0
q012334359740079,doc012310413223,0,0
q012334359740079,doc012303908365,2,0
q012334359740223,doc012300218704,1,0
q012334359740223,doc012312700914,0,0
q012334359740223,doc012311608632,2,0
q012334359740223,doc012303707247,1,0
q012334359740223,doc012302114246,2,0
q012334359740223,doc012311713456,1,0
q012334359740223,doc012300217907,0,0
q012334359740223,doc012305714622,1,0
q012334359740223,doc012309506667,1,0
q012334359740223,doc012304816972,1,0
q012334359740223,doc012311802785,0,0
q012334359740223,doc012311714293,1,0
q012334359740256,doc012301309877,1,0
q012334359740256,doc012311305373,1,0
q012334359740256,doc012311208722,0,0
q012334359740256,doc012300218504,2,0
q012334359740256,doc012310509618,1,0
q012334359740256,doc012305915534,1,0
q012334359740256,doc012300503411,1,0
q012334359740256,doc012302106151,1,0
q012334359740256,doc012302714871,0,0
q012334359740256,doc012302005114,2,0
q012334359740256,doc012300603255,0,0
q012334359740340,doc012302308971,0,0
q012334359740340,doc012306601501,2,0
q012334359740340,doc012308214125,1,0
q012334359740340,doc012309506325,1,0
q012334359740340,doc012305914749,0,0
q012334359740340,doc012304210588,0,0
q012334359740340,doc012304210591,0,0
q012334359740340,doc012305715340,1,0
q012334359740340,doc012302309616,0,0
q012334359740340,doc012302309086,1,0
q012334359740340,doc012306604223,1,0
q012334359740340,doc012305204820,1,0
q012334359740340,doc012312602238,1,0
q012334359740340,doc012309210982,0,0
q012334359740340,doc012303908201,2,0
q012334359740387,doc012307806125,0,0
q012334359740387,doc012309508041,0,0
q012334359740387,doc012308214380,0,0
q012334359740387,doc012310507126,1,0
q012334359740387,doc012307102447,0,0
q012334359740387,doc012300603420,0,0
q012334359740387,doc012303907767,0,0
q012334359740387,doc012310508961,1,0
q012334359740387,doc012305915633,0,0
q012334359740387,doc012306600654,0,0
q012334359740387,doc012311108349,0,0
q012334359740387,doc012304406473,2,0
q012334359740387,doc012300603233,1,0
q012334359740387,doc012307703730,0,0
q012334359740387,doc012304915395,2,0
q012334359740387,doc012312701474,0,0
q012334359740387,doc012305915609,0,0
q012334359740387,doc012311908935,0,0
q012334359740387,doc012304406419,0,0
q012334359740387,doc012309506018,1,0
q012334359740387,doc012311908985,0,0
q012334359740387,doc012310507196,1,0
q012334359740467,doc012312210718,1,0
q012334359740467,doc012303115076,0,0
q012334359740467,doc012309506141,0,0
q012334359740467,doc012305002806,1,0
q012334359740467,doc012308602325,2,0
q012334359740467,doc012308900006,1,0
q012334359740467,doc012301310024,1,0
q012334359740467,doc012302106129,2,0
q012334359740467,doc012303014073,1,0
q012342949673025,doc012300602971,0,0
q012342949673025,doc012311313590,0,0
q012342949673025,doc012304816630,0,0
q012342949673025,doc012301118772,1,0
q012342949673025,doc012303513028,1,0
q012342949673025,doc012300910713,0,0
q012342949673025,doc012301118490,0,0
q012342949673025,doc012304200122,1,0
q012342949673025,doc012311305668,1,0
q012342949673025,doc012308900305,0,0
q012342949673025,doc012304211134,1,0
q012342949673025,doc012303115564,1,0
q012342949673026,doc012301310137,0,0
q012342949673026,doc012303706693,1,0
q012342949673026,doc012307806301,2,0
q012342949673026,doc012307814159,0,0
q012342949673026,doc012302715213,0,0
q012342949673026,doc012305205680,1,0
q012342949673026,doc012302106597,0,0
q012342949673026,doc012311108251,0,0
q012342949673026,doc012311305554,1,0
q012342949673026,doc012303612190,0,0
q012342949673026,doc012309506297,0,0
q012342949673026,doc012306601050,0,0
q012342949673026,doc012300218101,1,0
q012342949673026,doc012303114771,1,0
q012342949673026,doc012301103305,0,0
q012342949673026,doc012300503757,0,0
q012342949673122,doc012305205018,0,0
q012342949673122,doc012305914934,1,0
q012342949673122,doc012311305635,0,0
q012342949673122,doc012307814013,2,0
q012342949673122,doc012312602044,0,0
q012342949673122,doc012305204764,0,0
q012342949673122,doc012308900341,0,0
q012342949673122,doc012306404581,0,0
q012342949673122,doc012304200364,0,0
q012342949673122,doc012304304240,0,0
q012342949673122,doc012306604413,0,0
q012342949673122,doc012310401897,1,0
q012342949673122,doc012310509057,0,0
q012342949673122,doc012311305730,0,0
q012342949673122,doc012302106133,0,0
q012342949673122,doc012304816697,0,0
q012342949673122,doc012309507835,0,0
q012342949673122,doc012304915390,0,0
q012342949673122,doc012303014381,0,0
q012342949673122,doc012306601333,0,0
q012342949673122,doc012312300314,0,0
q012342949673122,doc012304314159,0,0
q012342949673122,doc012311714051,1,0
q012342949673122,doc012310401299,0,0
q012342949673122,doc012302714421,0,0
q012342949673122,doc012310508739,0,0
