qid,docno,label,iteration
q06225560,doc062200204608,0,0
q06225560,doc062200113690,0,0
q06225560,doc062200203228,2,0
q06225560,doc062200113805,1,0
q06225560,doc062200203525,0,0
q06225560,doc062200201109,0,0
q06225560,doc062200108829,0,0
q06225560,doc062200205817,0,0
q06225560,doc062200201715,0,0
q06225560,doc062200102980,0,0
q06225560,doc062200207278,0,0
q06225560,doc062200200976,0,0
q06225560,doc062200205297,0,0
q06225560,doc062200117075,1,0
q06225560,doc062200109956,0,0
q06225560,doc062200209918,0,0
q06225560,doc062200208178,0,0
q06225560,doc062200211415,0,0
q06225560,doc062200112749,0,0
q062224549,doc062200115113,0,0
q062224549,doc062200211628,0,0
q062224549,doc062200107855,0,0
q062224549,doc062200107278,0,0
q062224549,doc062200107628,0,0
q062224549,doc062200209799,0,0
q062224549,doc062200210542,1,0
q062224549,doc062200100254,1,0
q062224549,doc062200207182,2,0
q062224549,doc062200112134,1,0
q062224549,doc062200205240,0,0
q062224549,doc062200211786,0,0
q062224549,doc062200110289,0,0
q062224549,doc062200108238,0,0
q062224549,doc062200117385,0,0
q062224549,doc062200106197,0,0
q062224549,doc062200205676,0,0
q06225642,doc062200203029,1,0
q06225642,doc062200106104,0,0
q06225642,doc062200201896,0,0
q06225642,doc062200103501,1,0
q06225642,doc062200114760,1,0
q06225642,doc062200201958,0,0
q06225642,doc062200109054,0,0
q06225642,doc062200100922,0,0
q06225642,doc062200100126,0,0
q06225642,doc062200204661,0,0
q06225642,doc062200102913,0,0
q06225642,doc062200208993,0,0
q06225642,doc062200108234,0,0
q06225642,doc062200111543,0,0
q06225642,doc062200101956,0,0
q06225642,doc062200205851,0,0
q06225642,doc062200116872,1,0
q06225642,doc062200102386,2,0
q06225671,doc062200109251,1,0
q06225671,doc062200103917,0,0
q06225671,doc062200200592,0,0
q06225671,doc062200108842,0,0
q06225671,doc062200100130,0,0
q06225671,doc062200106461,0,0
q06225671,doc062200116839,1,0
q06225671,doc062200103349,1,0
q06225671,doc062200113650,0,0
q06225671,doc062200113180,0,0
q06225671,doc062200210871,0,0
q06225671,doc062200200791,2,0
q06225698,doc062200114483,1,0
q06225698,doc062200210265,0,0
q06225698,doc062200204103,2,0
q06225698,doc062200108525,1,0
q06225698,doc062200104801,0,0
q06225698,doc062200207075,1,0
q06225698,doc062200107270,1,0
q06225698,doc062200115721,0,0
q06225698,doc062200114150,0,0
q06225698,doc062200210585,1,0
q06225704,doc062200110140,0,0
q06225704,doc062200210020,0,0
q06225704,doc062200206069,0,0
q06225704,doc062200200552,0,0
q06225704,doc062200111540,2,0
q06225704,doc062200211514,0,0
q06225704,doc062200201560,0,0
q06225704,doc062200112857,0,0
q06225704,doc062200102399,0,0
q06225704,doc062200110536,1,0
q06225710,doc062200113884,1,0
q06225710,doc062200106994,1,0
q06225710,doc062200104768,1,0
q06225710,doc062200102022,0,0
q06225710,doc062200205221,1,0
q06225710,doc062200205091,2,0
q06225710,doc062200202069,0,0
q06225710,doc062200101013,0,0
q06225710,doc062200205389,1,0
q06225710,doc062200115915,0,0
q062224650,doc062200117075,0,0
q062224650,doc062200113805,1,0
q062224650,doc062200102980,1,0
q062224650,doc062200201715,0,0
q062224650,doc062200208178,2,0
q062224650,doc062200113690,0,0
q062224650,doc062200204608,0,0
q062224650,doc062200201109,0,0
q062224650,doc062200211415,0,0
q06225726,doc062200209780,0,0
q06225726,doc062200113038,1,0
q06225726,doc062200100531,0,0
q06225726,doc062200211313,0,0
q06225726,doc062200107376,0,0
q06225726,doc062200105213,0,0
q06225726,doc062200208315,0,0
q06225726,doc062200108823,0,0
q06225726,doc062200113666,2,0
q062218529,doc062200102067,0,0
q062218529,doc062200210105,0,0
q062218529,doc062200113304,0,0
q062218529,doc062200208228,0,0
q06225784,doc062200200502,0,0
q06225784,doc062200108164,1,0
q06225784,doc062200107410,0,0
q06225784,doc062200100914,1,0
q06225784,doc062200101646,0,0
q06225784,doc062200110758,0,0
q06225784,doc062200117281,0,0
q06225784,doc062200204313,2,0
q06225784,doc062200104110,1,0
q06225784,doc062200105993,1,0
q06225784,doc062200103823,0,0
q06225784,doc062200105889,1,0
q06225808,doc062200203548,0,0
q06225808,doc062200117406,1,0
q06225808,doc062200209619,0,0
q06225808,doc062200114759,0,0
q06225808,doc062200102840,0,0
q06225808,doc062200204340,1,0
q06225808,doc062200104267,0,0
q06225808,doc062200103417,0,0
q062215344,doc062200114811,0,0
q062215344,doc062200110629,1,0
q062215344,doc062200209951,0,0
q062215344,doc062200104586,0,0
q062215344,doc062200115164,0,0
q062215344,doc062200110016,0,0
q062215344,doc062200211562,0,0
q062215344,doc062200103324,0,0
q062215344,doc062200204910,0,0
q062215344,doc062200202002,1,0
q062215344,doc062200112218,0,0
q062215344,doc062200106007,1,0
q062215344,doc062200102190,0,0
q062215344,doc062200201827,0,0
q062215344,doc062200201020,0,0
q062215344,doc062200106963,0,0
q062215344,doc062200108307,0,0
q062215344,doc062200116250,2,0
q062215344,doc062200114488,0,0
q062215344,doc062200208543,1,0
q062215344,doc062200116314,0,0
q062215344,doc062200205591,0,0
q062215344,doc062200114594,0,0
q062215344,doc062200116461,0,0
q062215344,doc062200108927,0,0
q062215344,doc062200114787,0,0
q062215344,doc062200100203,0,0
q06225924,doc062200209473,1,0
q06225924,doc062200105410,0,0
q06225924,doc062200102477,0,0
q06225924,doc062200208946,0,0
q06225924,doc062200110196,0,0
q06225924,doc062200102424,1,0
q06225924,doc062200100672,0,0
q06225924,doc062200200735,0,0
q06225924,doc062200100947,0,0
q06225924,doc062200102411,1,0
q06225974,doc062200204519,0,0
q06225974,doc062200113498,0,0
q06225974,doc062200107501,0,0
q06225974,doc062200203020,0,0
q06225974,doc062200107819,0,0
q06225974,doc062200208688,0,0
q06225974,doc062200102978,1,0
q06225974,doc062200210487,0,0
q06225974,doc062200117393,0,0
q06225974,doc062200204748,0,0
q06225974,doc062200103500,1,0
q06225974,doc062200115768,0,0
q06225976,doc062200112586,1,0
q06225976,doc062200108121,0,0
q06225976,doc062200111892,0,0
q06225976,doc062200203374,1,0
q06225976,doc062200201828,0,0
q06225976,doc062200112289,0,0
q06225976,doc062200207248,0,0
q06225976,doc062200114505,0,0
q06225976,doc062200108556,0,0
q06225976,doc062200208654,0,0
q06225976,doc062200201812,0,0
q06225976,doc062200203189,0,0
q06225976,doc062200105310,0,0
q06225976,doc062200114262,2,0
q06225976,doc062200210415,0,0
q06225976,doc062200112890,0,0
q06225976,doc062200112832,0,0
q06225976,doc062200105331,0,0
q06225976,doc062200205900,0,0
q06225976,doc062200200397,0,0
q06225976,doc062200106966,0,0
q06225976,doc062200105744,0,0
q06225976,doc062200109077,0,0
q06225976,doc062200204089,0,0
q06225976,doc062200207375,0,0
q06225976,doc062200100781,0,0
q06225976,doc062200102128,0,0
q06225976,doc062200101010,0,0
q06225976,doc062200200094,0,0
q06225976,doc062200101854,0,0
q06225976,doc062200210036,0,0
q06225976,doc062200205653,0,0
q06225976,doc062200205976,0,0
q06225976,doc062200109642,1,0
q06225976,doc062200106251,0,0
q06225976,doc062200201918,0,0
q06225976,doc062200205035,0,0
q06225976,doc062200113279,0,0
q06225976,doc062200202914,0,0
q06225976,doc062200100906,0,0
q06225976,doc062200111751,0,0
q06225976,doc062200101822,0,0
q06225976,doc062200104766,0,0
q06225976,doc062200211448,1,0
q06225976,doc062200204331,0,0
q06225976,doc062200207568,0,0
q06225976,doc062200208768,0,0
q06226031,doc062200200084,0,0
q06226031,doc062200113593,0,0
q06226031,doc062200107404,0,0
q06226031,doc062200102280,1,0
q06226031,doc062200208261,1,0
q06226031,doc062200111758,0,0
q06226031,doc062200206146,0,0
q06226031,doc062200106522,0,0
q06226031,doc062200200119,0,0
q06226031,doc062200107572,0,0
q06226042,doc062200211482,1,0
q06226042,doc062200210716,0,0
q06226042,doc062200100964,0,0
q06226042,doc062200210619,0,0
q06226042,doc062200206824,0,0
q06226042,doc062200106674,0,0
q06226042,doc062200101198,0,0
q06226042,doc062200201480,0,0
q06226042,doc062200202761,0,0
q06226042,doc062200115503,0,0
q06226042,doc062200110577,0,0
q06226042,doc062200111086,0,0
q06226042,doc062200208734,2,0
q06226044,doc062200203056,1,0
q06226044,doc062200205620,1,0
q06226044,doc062200211709,0,0
q06226044,doc062200202846,0,0
q06226044,doc062200209689,1,0
q06226044,doc062200203670,0,0
q06226044,doc062200110135,0,0
q06226044,doc062200113608,0,0
q06226044,doc062200105562,0,0
q06226044,doc062200205776,0,0
q06226044,doc062200116600,0,0
q06226074,doc062200108961,0,0
q06226074,doc062200211485,2,0
q06226074,doc062200201451,0,0
q06226074,doc062200211681,1,0
q06226074,doc062200106610,1,0
q06226074,doc062200100952,1,0
q06226074,doc062200112985,0,0
q06226074,doc062200115841,0,0
q06226074,doc062200100872,0,0
q06226074,doc062200202459,1,0
q06226133,doc062200111176,1,0
q06226133,doc062200103128,0,0
q06226133,doc062200104139,0,0
q06226133,doc062200105206,0,0
q06226133,doc062200107407,0,0
q06226133,doc062200104974,0,0
q06226133,doc062200211474,1,0
q06226133,doc062200204424,1,0
q06226133,doc062200210871,0,0
q06226133,doc062200116804,0,0
q06226133,doc062200110372,1,0
q06226133,doc062200210542,2,0
q06226133,doc062200205299,0,0
q06226133,doc062200110814,2,0
q06226133,doc062200111005,0,0
q06226133,doc062200109906,0,0
q06226133,doc062200115310,0,0
q06226133,doc062200209799,0,0
q06226133,doc062200200939,1,0
q062221996,doc062200111180,0,0
q062221996,doc062200202131,0,0
q062221996,doc062200101008,0,0
q062221996,doc062200103627,2,0
q062221996,doc062200201343,0,0
q062221996,doc062200207610,0,0
q062221996,doc062200100629,0,0
q062221996,doc062200100776,0,0
q062221996,doc062200204173,0,0
q06226249,doc062200116021,0,0
q06226249,doc062200106196,1,0
q06226249,doc062200211792,2,0
q06226249,doc062200211504,1,0
q06226249,doc062200207180,0,0
q06226249,doc062200106518,1,0
q06226249,doc062200204227,0,0
q06226249,doc062200111222,0,0
q06226249,doc062200101198,0,0
q06226249,doc062200111346,1,0
q06226260,doc062200211322,1,0
q06226260,doc062200115179,0,0
q06226260,doc062200102491,0,0
q06226260,doc062200108133,0,0
q06226260,doc062200211059,0,0
q06226260,doc062200209555,0,0
q06226260,doc062200104844,0,0
q06226260,doc062200205798,0,0
q06226260,doc062200113421,0,0
q06226260,doc062200204124,0,0
q06226260,doc062200108739,0,0
q06226260,doc062200205490,0,0
q06226260,doc062200111942,1,0
q06226260,doc062200109324,0,0
q06226269,doc062200206497,0,0
q06226269,doc062200211815,0,0
q06226269,doc062200200837,1,0
q06226269,doc062200100964,2,0
q06226269,doc062200110577,0,0
q06226269,doc062200208305,1,0
q06226269,doc062200111086,0,0
q06226269,doc062200104844,0,0
q06226269,doc062200110056,0,0
q06226269,doc062200111129,1,0
q06226269,doc062200204090,0,0
q06226339,doc062200114290,0,0
q06226339,doc062200109838,0,0
q06226339,doc062200206845,0,0
q06226339,doc062200206196,2,0
q06226339,doc062200205618,0,0
q06226339,doc062200206873,1,0
q06226339,doc062200103869,0,0
q06226339,doc062200112865,1,0
q06226339,doc062200111282,1,0
q06226339,doc062200104423,1,0
q062219081,doc062200107688,0,0
q062219081,doc062200200433,0,0
q062219081,doc062200201687,0,0
q062219081,doc062200110672,0,0
q06226421,doc062200203430,0,0
q06226421,doc062200114456,0,0
q06226421,doc062200211165,0,0
q06226421,doc062200109049,0,0
q06226421,doc062200105849,1,0
q06226421,doc062200103002,0,0
q06226421,doc062200108066,0,0
q06226421,doc062200113484,0,0
q06226421,doc062200209981,2,0
q06226421,doc062200209234,0,0
q06226421,doc062200207558,0,0
q06226421,doc062200203016,0,0
q06226421,doc062200108883,0,0
q06226421,doc062200112060,0,0
q06226421,doc062200108134,0,0
q06226422,doc062200208742,0,0
q06226422,doc062200106207,0,0
q06226422,doc062200108171,0,0
q06226422,doc062200202343,0,0
q06226422,doc062200114640,0,0
q06226422,doc062200202452,0,0
q06226422,doc062200110794,2,0
q06226422,doc062200112094,0,0
q06226422,doc062200105849,0,0
q06226422,doc062200204951,0,0
q06226422,doc062200203759,0,0
q06226422,doc062200203197,0,0
q06226422,doc062200105455,1,0
q06226422,doc062200110209,0,0
q06226422,doc062200110223,0,0
q06226439,doc062200107640,0,0
q06226439,doc062200107376,0,0
q06226439,doc062200101503,2,0
q06226439,doc062200209754,0,0
q06226439,doc062200100368,0,0
q06226439,doc062200106651,0,0
q06226439,doc062200108440,0,0
q06226439,doc062200108420,0,0
q06226439,doc062200105960,0,0
q06226439,doc062200207521,0,0
q06226450,doc062200114173,0,0
q06226450,doc062200107929,1,0
q06226450,doc062200203752,0,0
q06226450,doc062200208947,0,0
q06226450,doc062200208667,2,0
q06226450,doc062200202292,0,0
q06226450,doc062200104201,0,0
q06226450,doc062200208323,0,0
q06226450,doc062200201166,0,0
q06226450,doc062200108200,0,0
q06226450,doc062200102542,0,0
q06226450,doc062200106841,0,0
q06226450,doc062200107114,0,0
q06226450,doc062200202751,0,0
q06226450,doc062200203928,2,0
q06226607,doc062200104061,0,0
q06226607,doc062200111719,1,0
q06226607,doc062200204738,0,0
q06226607,doc062200202395,0,0
q06226607,doc062200112563,0,0
q06226607,doc062200104504,2,0
q06226607,doc062200109526,0,0
q06226607,doc062200100308,2,0
q06226607,doc062200109115,1,0
q06226607,doc062200115432,0,0
q06226607,doc062200104534,0,0
q06226607,doc062200111416,0,0
q06226607,doc062200208028,0,0
q06226607,doc062200112536,0,0
q06226607,doc062200111351,1,0
q06226607,doc062200203425,0,0
q06226630,doc062200200724,0,0
q06226630,doc062200201003,0,0
q06226630,doc062200114728,0,0
q06226630,doc062200206770,1,0
q06226630,doc062200200563,1,0
q06226630,doc062200112404,0,0
q06226630,doc062200105424,0,0
q06226630,doc062200105021,0,0
q06226630,doc062200104187,0,0
q06226630,doc062200103168,0,0
q06226630,doc062200101358,0,0
q06226630,doc062200206090,0,0
q06226630,doc062200202797,0,0
q06226630,doc062200100784,0,0
q06226630,doc062200203399,0,0
q06226630,doc062200210921,0,0
q06226630,doc062200209342,0,0
q06226630,doc062200200938,0,0
q06226630,doc062200206421,1,0
q06226670,doc062200205315,1,0
q06226670,doc062200101989,0,0
q06226670,doc062200209849,0,0
q06226670,doc062200101071,0,0
q06226670,doc062200110870,0,0
q06226670,doc062200113614,1,0
q06226670,doc062200210977,2,0
q06226670,doc062200208126,0,0
q06226670,doc062200106985,1,0
q06226670,doc062200202787,0,0
q06226694,doc062200204513,2,0
q06226694,doc062200103449,1,0
q06226694,doc062200113890,1,0
q06226694,doc062200114222,0,0
q06226694,doc062200206288,0,0
q06226694,doc062200116618,0,0
q06226694,doc062200112220,0,0
q06226694,doc062200209806,1,0
q06226694,doc062200114749,0,0
q06226694,doc062200106071,1,0
q06226753,doc062200211327,0,0
q06226753,doc062200207496,0,0
q06226753,doc062200201941,2,0
q06226753,doc062200107376,0,0
q06226753,doc062200208809,1,0
q06226753,doc062200201496,0,0
q06226753,doc062200101889,0,0
q06226753,doc062200203807,1,0
q06226753,doc062200106394,1,0
q06226753,doc062200202940,0,0
q06226763,doc062200115029,0,0
q06226763,doc062200203850,1,0
q06226763,doc062200209872,1,0
q06226763,doc062200203225,0,0
q06226763,doc062200203411,0,0
q06226763,doc062200106804,0,0
q06226763,doc062200113629,0,0
q06226763,doc062200104693,0,0
q06226763,doc062200106431,1,0
q06226763,doc062200204486,0,0
q06226792,doc062200211702,2,0
q06226792,doc062200211847,0,0
q06226792,doc062200103761,0,0
q06226792,doc062200208432,0,0
q06226792,doc062200110577,0,0
q06226792,doc062200105086,1,0
q06226792,doc062200205368,0,0
q06226792,doc062200209065,0,0
q06226792,doc062200100604,1,0
q06226792,doc062200112275,0,0
q06226792,doc062200112350,0,0
q06226871,doc062200114589,0,0
q06226871,doc062200204509,0,0
q06226871,doc062200101036,1,0
q06226871,doc062200100109,1,0
q06226871,doc062200202707,0,0
q06226871,doc062200103426,0,0
q06226871,doc062200206087,2,0
q06226871,doc062200206784,0,0
q06226871,doc062200100520,0,0
q06226871,doc062200207689,0,0
q06226871,doc062200110958,0,0
q06226975,doc062200200759,1,0
q06226975,doc062200210870,0,0
q06226975,doc062200102405,0,0
q06226975,doc062200110304,0,0
q06226975,doc062200108087,0,0
q06226975,doc062200105849,0,0
q06226975,doc062200205393,2,0
q06226975,doc062200205279,1,0
q06226975,doc062200107502,0,0
q06226975,doc062200112405,0,0
q06226975,doc062200113170,0,0
q06226975,doc062200200159,0,0
q062219813,doc062200211150,0,0
q062219813,doc062200105976,0,0
q062219813,doc062200104706,1,0
q062219813,doc062200115640,0,0
q062219813,doc062200112631,1,0
q062219813,doc062200202618,0,0
q062219813,doc062200200124,2,0
q062219813,doc062200112580,0,0
q062219813,doc062200113834,0,0
q062219813,doc062200112561,0,0
q06227100,doc062200102913,0,0
q06227100,doc062200205259,0,0
q06227100,doc062200203029,0,0
q06227100,doc062200109054,1,0
q06227100,doc062200104416,0,0
q06227100,doc062200100922,1,0
q06227100,doc062200116395,0,0
q06227100,doc062200211415,0,0
q06227100,doc062200106210,0,0
q06227100,doc062200100336,0,0
q06227100,doc062200210544,0,0
q06227100,doc062200113690,1,0
q06227100,doc062200203228,2,0
q062216756,doc062200111745,1,0
q062216756,doc062200205611,1,0
q062216756,doc062200206308,0,0
q062216756,doc062200112858,0,0
q062216756,doc062200100069,1,0
q062216756,doc062200206900,0,0
q062216756,doc062200115809,1,0
q062216756,doc062200109099,0,0
q06227233,doc062200117247,2,0
q06227233,doc062200105361,0,0
q06227233,doc062200202243,0,0
q06227233,doc062200204190,0,0
q06227233,doc062200100674,2,0
q06227233,doc062200201675,0,0
q06227233,doc062200109001,1,0
q06227233,doc062200206892,0,0
q06227233,doc062200206915,0,0
q06227233,doc062200110394,0,0
q06227431,doc062200112727,0,0
q06227431,doc062200201673,1,0
q06227431,doc062200206861,0,0
q06227431,doc062200112902,1,0
q06227431,doc062200104770,1,0
q06227431,doc062200114552,0,0
q06227431,doc062200107906,1,0
q06227431,doc062200203665,0,0
q06227431,doc062200201461,0,0
q06227431,doc062200202297,0,0
q06227431,doc062200210370,0,0
q06227431,doc062200207666,0,0
q06227431,doc062200100692,0,0
q06227510,doc062200111759,0,0
q06227510,doc062200115645,0,0
q06227510,doc062200111898,2,0
q06227510,doc062200203081,0,0
q06227510,doc062200202191,0,0
q06227510,doc062200112606,0,0
q06227510,doc062200114324,0,0
q06227510,doc062200207690,0,0
q06227510,doc062200204426,0,0
q06227510,doc062200117062,0,0
q06227510,doc062200108664,0,0
q06227510,doc062200100909,0,0
q06227510,doc062200204609,0,0
q06227510,doc062200202379,0,0
q06227510,doc062200107828,0,0
q06227510,doc062200203414,0,0
q06227510,doc062200107962,0,0
q06227510,doc062200101412,0,0
q06227510,doc062200109198,0,0
q06227510,doc062200206628,1,0
q06227537,doc062200207186,1,0
q06227537,doc062200106730,0,0
q06227537,doc062200111603,0,0
q06227537,doc062200106155,1,0
q06227537,doc062200203692,1,0
q06227537,doc062200104389,0,0
q06227537,doc062200208531,1,0
q062213951,doc062200110140,0,0
q062213951,doc062200211514,1,0
q062213951,doc062200201560,0,0
q062213951,doc062200102399,0,0
q062213951,doc062200206069,0,0
q06227594,doc062200205799,0,0
q06227594,doc062200208284,0,0
q06227594,doc062200110492,0,0
q06227594,doc062200204755,0,0
q06227594,doc062200211049,0,0
q06227594,doc062200112313,0,0
q06227594,doc062200209652,0,0
q06227594,doc062200207062,1,0
q06227594,doc062200205581,0,0
q06227594,doc062200109826,1,0
q06227594,doc062200204082,1,0
q06227594,doc062200104271,1,0
q06227594,doc062200110249,1,0
q06227629,doc062200202805,0,0
q06227629,doc062200202615,0,0
q06227629,doc062200201571,0,0
q06227629,doc062200208668,2,0
q06227629,doc062200102684,1,0
q06227629,doc062200206763,2,0
q06227629,doc062200205193,2,0
q06227629,doc062200203172,0,0
q06227629,doc062200101937,1,0
q06227629,doc062200208196,0,0
q06227629,doc062200102621,0,0
q06227733,doc062200211111,1,0
q06227733,doc062200111193,1,0
q06227733,doc062200206708,0,0
q06227733,doc062200115163,0,0
q06227733,doc062200201945,0,0
q06227733,doc062200116434,0,0
q06227733,doc062200104378,0,0
q06227733,doc062200106240,0,0
q06227733,doc062200114216,0,0
q06227733,doc062200206635,0,0
q06227733,doc062200108960,0,0
q06227733,doc062200100773,1,0
q06227733,doc062200109922,0,0
q06227796,doc062200113167,1,0
q06227796,doc062200110299,1,0
q06227796,doc062200106978,1,0
q06227796,doc062200206424,0,0
q06227796,doc062200208516,1,0
q06227796,doc062200207369,1,0
q06227796,doc062200109187,0,0
q06227796,doc062200104555,1,0
q06227796,doc062200106584,1,0
q06227796,doc062200110908,2,0
q06227823,doc062200104909,0,0
q06227823,doc062200112534,0,0
q06227823,doc062200106090,1,0
q06227823,doc062200208570,0,0
q06227823,doc062200104039,0,0
q06227823,doc062200116367,1,0
q06227823,doc062200107078,0,0
q06227823,doc062200105689,2,0
q06227823,doc062200113289,0,0
q06227823,doc062200104718,0,0
q06227823,doc062200110467,0,0
q06227823,doc062200208400,1,0
q06227823,doc062200206250,0,0
q06227823,doc062200116005,1,0
q06227823,doc062200111233,0,0
q06227823,doc062200104883,1,0
q06227823,doc062200115506,0,0
q062217473,doc062200207109,1,0
q062217473,doc062200208931,1,0
q062217473,doc062200115123,0,0
q062217473,doc062200107078,2,0
q062217473,doc062200211416,0,0
q06227956,doc062200206057,1,0
q06227956,doc062200209426,0,0
q06227956,doc062200115770,0,0
q06227956,doc062200115700,0,0
q06227956,doc062200109262,0,0
q06227956,doc062200111347,0,0
q06227956,doc062200201087,0,0
q06227956,doc062200111977,1,0
q06227956,doc062200107346,0,0
q06227956,doc062200108504,0,0
q06227960,doc062200107936,0,0
q06227960,doc062200203979,0,0
q06227960,doc062200102397,0,0
q06227960,doc062200202223,0,0
q06227960,doc062200204357,0,0
q06227960,doc062200209218,1,0
q06227960,doc062200100979,0,0
q06227960,doc062200109750,0,0
q06227960,doc062200101562,0,0
q06227960,doc062200114878,0,0
q06227960,doc062200200876,1,0
q06227960,doc062200107926,0,0
q06227960,doc062200201475,2,0
q06227960,doc062200101649,1,0
q06227960,doc062200205670,0,0
q06227960,doc062200204037,0,0
q06227968,doc062200204679,0,0
q06227968,doc062200110595,0,0
q06227968,doc062200209171,0,0
q06227968,doc062200105914,0,0
q06227968,doc062200203971,0,0
q06227968,doc062200112488,0,0
q06227968,doc062200202748,1,0
q06227968,doc062200107477,0,0
q06227968,doc062200104971,1,0
q06227968,doc062200206724,1,0
q06227968,doc062200207210,0,0
q06227974,doc062200105829,2,0
q06227974,doc062200105810,0,0
q06227974,doc062200208493,0,0
q06227974,doc062200115869,1,0
q06227974,doc062200102043,0,0
q06227974,doc062200202034,1,0
q06227974,doc062200114009,0,0
q06227974,doc062200105618,0,0
q06227974,doc062200204155,1,0
q06227974,doc062200202108,0,0
q06227978,doc062200102396,0,0
q06227978,doc062200108312,0,0
q06227978,doc062200114371,0,0
q06227978,doc062200113962,0,0
q06227978,doc062200102108,1,0
q06227978,doc062200112530,0,0
q06227978,doc062200210675,0,0
q06227978,doc062200210247,1,0
q06227978,doc062200204848,2,0
q06227978,doc062200205749,0,0
q06227978,doc062200105570,0,0
q06227978,doc062200105933,0,0
q06227978,doc062200115963,1,0
q06227978,doc062200102269,0,0
q06227984,doc062200114129,0,0
q06227984,doc062200114827,0,0
q06227984,doc062200211651,2,0
q06227984,doc062200209048,0,0
q06227984,doc062200203070,0,0
q06227984,doc062200111707,0,0
q06227984,doc062200206970,1,0
q06227984,doc062200111847,0,0
q06227984,doc062200210188,0,0
q06227984,doc062200204209,0,0
q06227984,doc062200115516,0,0
q06227984,doc062200201069,0,0
q06227984,doc062200107459,0,0
q06227984,doc062200204821,0,0
q06227984,doc062200108223,0,0
q06227984,doc062200103354,0,0
q06227985,doc062200204821,0,0
q06227985,doc062200103354,0,0
q06227985,doc062200204209,0,0
q06227985,doc062200210188,0,0
q06227985,doc062200206970,0,0
q06227985,doc062200111707,0,0
q06227985,doc062200201069,0,0
q06227985,doc062200107459,0,0
q06227985,doc062200114129,2,0
q06227985,doc062200209048,1,0
q06227985,doc062200114827,0,0
q06227985,doc062200111847,0,0
q06227985,doc062200115516,2,0
q06228014,doc062200115125,1,0
q06228014,doc062200114746,1,0
q06228014,doc062200201838,1,0
q06228014,doc062200206713,0,0
q06228014,doc062200104043,0,0
q06228014,doc062200201506,0,0
q06228014,doc062200203659,0,0
q06228014,doc062200111658,1,0
q06228014,doc062200200520,0,0
q06228014,doc062200102368,0,0
q06228014,doc062200110540,0,0
q062211166,doc062200104466,0,0
q062211166,doc062200113908,1,0
q062211166,doc062200115557,0,0
q062211166,doc062200103597,0,0
q062211166,doc062200205610,0,0
q062211166,doc062200114637,0,0
q062211166,doc062200205490,0,0
q062211166,doc062200107280,0,0
q062211166,doc062200200422,0,0
q062211166,doc062200103421,0,0
q062211166,doc062200200592,0,0
q062211166,doc062200203177,0,0
q06228125,doc062200112708,1,0
q06228125,doc062200202712,0,0
q06228125,doc062200111210,0,0
q06228125,doc062200107050,1,0
q06228125,doc062200103269,1,0
q06228125,doc062200106199,0,0
q06228125,doc062200200712,1,0
q06228125,doc062200101958,0,0
q06228125,doc062200210586,1,0
q06228125,doc062200116860,1,0
q06228125,doc062200105461,1,0
q06228131,doc062200114160,1,0
q06228131,doc062200203931,1,0
q06228131,doc062200206811,1,0
q06228131,doc062200200714,1,0
q06228131,doc062200112101,0,0
q06228131,doc062200209099,0,0
q06228131,doc062200202377,0,0
q06228131,doc062200110648,0,0
q06228131,doc062200116368,0,0
q06228131,doc062200116501,1,0
q06228311,doc062200105915,0,0
q06228311,doc062200111239,0,0
q06228311,doc062200117004,0,0
q06228311,doc062200108317,2,0
q06228311,doc062200104536,0,0
q06228311,doc062200203666,0,0
q06228311,doc062200210885,0,0
q06228311,doc062200109853,0,0
q06228311,doc062200209382,1,0
q06228311,doc062200210104,0,0
q06228311,doc062200211696,0,0
q06228353,doc062200211474,1,0
q06228353,doc062200111524,0,0
q06228353,doc062200106011,1,0
q06228353,doc062200202584,0,0
q06228353,doc062200105406,1,0
q06228353,doc062200205919,1,0
q06228353,doc062200113020,1,0
q06228353,doc062200204003,0,0
q06228353,doc062200208334,0,0
q06228353,doc062200112311,0,0
q06228353,doc062200201502,0,0
q06228353,doc062200105944,1,0
q06228353,doc062200208375,0,0
q06228353,doc062200210239,0,0
q06228353,doc062200111005,0,0
q06228353,doc062200208386,1,0
q06228353,doc062200116676,0,0
q06228353,doc062200115870,0,0
q06228353,doc062200200543,0,0
q06228353,doc062200104941,0,0
q06228353,doc062200210871,0,0
q06228353,doc062200113127,2,0
q06228353,doc062200210080,0,0
q06228357,doc062200209780,0,0
q06228357,doc062200210641,2,0
q06228357,doc062200105213,0,0
q06228357,doc062200208798,0,0
q06228357,doc062200202090,0,0
q06228357,doc062200204216,0,0
q06228357,doc062200115368,0,0
q06228357,doc062200205166,0,0
q06228357,doc062200112417,0,0
q06228357,doc062200111992,0,0
q06228357,doc062200201703,0,0
q06228357,doc062200201768,0,0
q06228357,doc062200201582,0,0
q06228357,doc062200100741,0,0
q06228357,doc062200113181,0,0
q06228429,doc062200109574,0,0
q06228429,doc062200104791,1,0
q06228429,doc062200106181,0,0
q06228429,doc062200105330,0,0
q06228429,doc062200205624,2,0
q06228429,doc062200211600,0,0
q06228429,doc062200110958,1,0
q06228429,doc062200100945,0,0
q06228429,doc062200208594,0,0
q06228429,doc062200101054,0,0
q06228433,doc062200200675,1,0
q06228433,doc062200204846,0,0
q06228433,doc062200205016,1,0
q06228433,doc062200205491,1,0
q06228433,doc062200208229,0,0
q06228433,doc062200106831,0,0
q06228433,doc062200207358,0,0
